time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
62, 14364, 2.988513, 2.492063, 2.185191, 0.000000, 0.150376,0.728535,1.456656,0.000000,0.000000,0.041407,1.342915,0.695974,0.712522,0.000000
63, 19251, 2.860786, 2.498208, 1.853453, 0.000000, 0.113656,0.608753,1.244701,0.000000,0.000000,-0.001490,1.379604,0.699992,0.703081,0.000000
64, 27034, 2.787453, 2.498003, 1.490908, 0.000000, 0.189354,0.483630,1.007278,0.000000,0.000000,-0.026136,1.401984,0.698843,0.702486,0.000000
65, 33337, 2.889132, 2.495515, 1.305636, 0.000000, 0.351411,0.422052,0.883584,0.000000,0.000000,-0.027466,1.406121,0.693382,0.710915,0.000000
66, 33287, 2.591612, 2.497762, 1.060073, 0.000000, 0.377294,0.358636,0.701437,0.000000,0.000000,0.004285,1.392844,0.700127,0.722282,0.000000
67, 29741, 2.552873, 2.495915, 0.975988, 0.000000, 0.401836,0.344623,0.631364,0.000000,0.000000,0.043817,1.384341,0.715688,0.737411,0.000000
68, 25651, 2.715840, 2.495224, 1.029198, 0.000000, 0.356204,0.364274,0.664925,0.000000,0.000000,0.067824,1.375684,0.720155,0.748062,0.000000
69, 24329, 2.904312, 2.500226, 1.054609, 0.000000, 0.391015,0.368521,0.686088,0.000000,0.000000,0.038032,1.401618,0.723297,0.741613,0.000000
70, 22943, 2.737044, 2.499499, 0.920639, 0.000000, 0.405919,0.340798,0.579840,0.000000,0.000000,0.030527,1.415125,0.736960,0.734112,0.000000
71, 20221, 2.631225, 2.500371, 0.818411, 0.000000, 0.466050,0.324712,0.493699,0.000000,0.000000,0.067109,1.393475,0.745785,0.739639,0.000000
72, 15781, 2.589126, 2.498638, 1.951403, 0.000000, 0.203979,0.745900,1.205502,0.000000,0.000000,0.162386,1.337585,0.776628,0.746597,0.000000
73, 16462, 2.691228, 2.494229, 2.209325, 0.000000, 0.137954,0.842737,1.366588,0.000000,0.000000,0.189430,1.323291,0.782407,0.753189,0.000000
74, 17652, 3.000963, 2.496771, 2.155321, 0.000000, 0.156923,0.838064,1.317257,0.000000,0.000000,0.227658,1.301531,0.800006,0.751379,0.000000
75, 23387, 2.877667, 2.499123, 1.822790, 0.000000, 0.128789,0.700195,1.122595,0.000000,0.000000,0.213132,1.328284,0.808656,0.755480,0.000000
76, 32662, 2.762936, 2.499235, 1.460597, 0.000000, 0.198059,0.557043,0.903555,0.000000,0.000000,0.196218,1.346783,0.804006,0.762192,0.000000
77, 39840, 2.870231, 2.500025, 1.271821, 0.000000, 0.358609,0.484228,0.787593,0.000000,0.000000,0.198789,1.352403,0.801166,0.773393,0.000000
78, 39439, 2.580567, 2.498441, 1.029757, 0.000000, 0.387003,0.408286,0.621470,0.000000,0.000000,0.227404,1.339450,0.810477,0.779358,0.000000
79, 35007, 2.520953, 2.501100, 0.934155, 0.000000, 0.407176,0.380811,0.553344,0.000000,0.000000,0.256807,1.326152,0.829109,0.776331,0.000000
80, 29735, 2.700790, 2.507214, 0.985904, 0.000000, 0.374037,0.404892,0.581012,0.000000,0.000000,0.282961,1.319129,0.849778,0.774418,0.000000
81, 27320, 2.907906, 2.511530, 1.011793, 0.000000, 0.400805,0.414210,0.597583,0.000000,0.000000,0.273768,1.341219,0.862431,0.775035,0.000000
82, 25264, 2.764131, 2.508946, 0.876980, 0.000000, 0.429386,0.378482,0.498498,0.000000,0.000000,0.285021,1.355235,0.874329,0.788617,0.000000
83, 21453, 2.617350, 2.502401, 0.757441, 0.000000, 0.483056,0.344749,0.412692,0.000000,0.000000,0.326619,1.351739,0.892438,0.808363,0.000000
84, 16062, 2.587536, 2.499253, 1.919810, 0.000000, 0.218279,0.823806,1.096003,0.000000,0.000000,0.404459,1.338090,0.933221,0.831064,0.000000
85, 16172, 2.683094, 2.496599, 2.229704, 0.000000, 0.141665,0.962797,1.266907,0.000000,0.000000,0.438633,1.340596,0.961981,0.838752,0.000000
86, 16979, 3.021556, 2.494199, 2.223666, 0.000000, 0.144531,0.973840,1.249826,0.000000,0.000000,0.485554,1.318624,0.978452,0.846566,0.000000
87, 23039, 2.877686, 2.496072, 1.868142, 0.000000, 0.110812,0.808134,1.060008,0.000000,0.000000,0.454721,1.336405,0.964127,0.848395,0.000000
88, 32754, 2.784759, 2.496031, 1.496069, 0.000000, 0.190419,0.642385,0.853684,0.000000,0.000000,0.424940,1.349671,0.945597,0.850907,0.000000
89, 40378, 2.886126, 2.497969, 1.308535, 0.000000, 0.358636,0.554445,0.754090,0.000000,0.000000,0.422677,1.350699,0.946622,0.848656,0.000000
90, 40057, 2.562498, 2.499039, 1.056016, 0.000000, 0.380483,0.459772,0.596244,0.000000,0.000000,0.437280,1.350084,0.961610,0.847487,0.000000
91, 35777, 2.517008, 2.499986, 0.960510, 0.000000, 0.403192,0.422707,0.537803,0.000000,0.000000,0.436249,1.357024,0.977432,0.837558,0.000000
92, 30823, 2.695357, 2.501054, 1.004131, 0.000000, 0.360607,0.441097,0.563034,0.000000,0.000000,0.445846,1.353201,0.986279,0.834301,0.000000
93, 29140, 2.900789, 2.499554, 1.017918, 0.000000, 0.397632,0.444315,0.573604,0.000000,0.000000,0.437038,1.356912,0.984171,0.831416,0.000000
