time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
61, 18171, 2.559958, 0.000000, 1.680169, 0.000000, 0.101645,0.822771,0.857398,0.000000,0.000000,0.784286,0.811157,0.277379,-0.222702,0.000000
62, 19209, 3.079390, 0.000000, 1.638100, 0.000000, 0.149669,0.808852,0.829248,0.000000,0.000000,0.781397,0.814932,0.272269,-0.222349,0.000000
63, 31900, 2.600533, 0.000000, 1.215640, 0.000000, 0.090752,0.609295,0.606345,0.000000,0.000000,0.814663,0.822536,0.279370,-0.256432,0.000000
64, 51640, 2.453854, 0.000000, 0.918229, 0.000000, 0.209508,0.464441,0.453788,0.000000,0.000000,0.826766,0.822443,0.287506,-0.261678,0.000000
65, 65095, 2.594731, 0.000000, 0.816779, 0.000000, 0.391827,0.413283,0.403496,0.000000,0.000000,0.836093,0.811300,0.290702,-0.264075,0.000000
66, 63897, 2.271765, 0.000000, 0.643283, 0.000000, 0.401740,0.329569,0.313714,0.000000,0.000000,0.849111,0.800507,0.292001,-0.268902,0.000000
67, 57738, 2.262236, 0.000000, 0.614838, 0.000000, 0.410873,0.320180,0.294658,0.000000,0.000000,0.866680,0.780621,0.292895,-0.282496,0.000000
68, 53076, 2.448037, 0.000000, 0.687570, 0.000000, 0.342189,0.356239,0.331331,0.000000,0.000000,0.887839,0.749140,0.290701,-0.301270,0.000000
69, 56424, 2.622856, 0.000000, 0.692119, 0.000000, 0.394655,0.357802,0.334317,0.000000,0.000000,0.890171,0.742276,0.281774,-0.314184,0.000000
70, 58140, 2.349346, 0.000000, 0.538163, 0.000000, 0.417681,0.275743,0.262420,0.000000,0.000000,0.881061,0.748053,0.280407,-0.310650,0.000000
71, 51989, 2.264652, 0.000000, 0.465204, 0.000000, 0.487815,0.235810,0.229394,0.000000,0.000000,0.874807,0.747501,0.275953,-0.303388,0.000000
72, 40373, 2.314121, 0.000000, 1.377197, 0.000000, 0.167191,0.707545,0.669652,0.000000,0.000000,0.865302,0.745647,0.269071,-0.287701,0.000000
73, 45348, 2.558790, 0.000000, 1.436229, 0.000000, 0.127106,0.732308,0.703921,0.000000,0.000000,0.863169,0.735877,0.262329,-0.275529,0.000000
74, 51860, 2.845796, 0.000000, 1.265676, 0.000000, 0.196491,0.642604,0.623072,0.000000,0.000000,0.860310,0.734357,0.252629,-0.264209,0.000000
75, 73149, 2.616331, 0.000000, 0.944039, 0.000000, 0.170105,0.477867,0.466172,0.000000,0.000000,0.864559,0.756185,0.258010,-0.262032,0.000000
76, 104893, 2.507164, 0.000000, 0.681505, 0.000000, 0.275033,0.344802,0.336703,0.000000,0.000000,0.872789,0.771604,0.266817,-0.271131,0.000000
