time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
466, 969, 2.875129, 2.479876, 1.212727, 0.005779, 0.343653,0.233639,0.979088,0.002890,0.002890,2.091697,2.261894,2.396373,1.986098,0.000000
467, 977, 2.690890, 2.495394, 1.072434, 0.002456, 0.400205,0.292210,0.780224,0.001228,0.001228,2.091699,2.278099,2.397116,2.001942,0.000000
468, 878, 2.571754, 2.506834, 2.209318, 0.117540, 0.266515,1.417588,0.791730,0.058770,0.058770,2.076573,2.273671,2.368526,2.011185,0.000000
469, 894, 2.687919, 2.500000, 2.253437, 0.061745, 0.168904,1.736638,0.516798,0.030872,0.030872,2.066606,2.291324,2.364890,2.022959,0.000000
470, 959, 3.038582, 2.502607, 2.113521, 0.050052, 0.199166,1.768332,0.345189,0.025026,0.025026,2.062453,2.300389,2.366180,2.026779,0.000000
471, 1214, 2.933278, 2.527183, 1.760198, 0.023064, 0.152389,1.558113,0.202084,0.011532,0.011532,2.083474,2.316876,2.361696,2.069236,0.000000
472, 1603, 2.853400, 2.510917, 1.402805, 0.007985, 0.210855,1.334891,0.067914,0.003993,0.003993,2.105594,2.309754,2.368888,2.076815,0.000000
473, 1899, 2.992628, 2.505003, 1.246841, 0.008004, 0.383360,1.228055,0.018786,0.004002,0.004002,2.112035,2.294894,2.378241,2.058588,0.000000
474, 1804, 2.663525, 2.508869, 1.027707, 0.016851, 0.420177,1.013223,0.014484,0.008426,0.008426,2.111334,2.287276,2.369078,2.059352,0.000000
475, 1500, 2.594667, 2.526667, 0.948853, 0.014933, 0.442000,0.941871,0.006982,0.007467,0.007467,2.126222,2.275986,2.390001,2.041535,0.000000
476, 1202, 2.746256, 2.544925, 1.047709, 0.015308, 0.391847,1.039783,0.007925,0.007654,0.007654,2.146906,2.257486,2.421894,2.011042,0.000000
477, 1046, 3.004780, 2.506692, 1.200132, 0.016061, 0.425430,1.183534,0.016598,0.008031,0.008031,2.168537,2.253020,2.446967,2.002764,0.000000
478, 944, 2.799788, 2.511653, 1.072239, 0.016949, 0.394068,1.058740,0.013500,0.008475,0.008475,2.165346,2.265681,2.454467,2.004945,0.000000
479, 831, 2.719615, 2.503008, 0.950708, 0.014440, 0.474128,0.931391,0.019317,0.007220,0.007220,2.153547,2.270078,2.470364,1.981558,0.000000
