time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
69, 50020, 2.461116, 1.000000, 0.783604, 0.000000, 0.396741,0.392397,0.391207,0.000000,0.000000,1.586260,1.512971,0.193736,-0.102418,0.000000
70, 53230, 2.201860, 1.000000, 0.604221, 0.000000, 0.418899,0.297108,0.307113,0.000000,0.000000,1.578343,1.528995,0.186249,-0.112506,0.000000
71, 48564, 2.153200, 1.000000, 0.529642, 0.000000, 0.497055,0.258370,0.271272,0.000000,0.000000,1.575243,1.548786,0.181763,-0.125307,0.000000
72, 38326, 2.177399, 1.000000, 1.651997, 0.000000, 0.230340,0.813432,0.838565,0.000000,0.000000,1.580731,1.582014,0.179266,-0.155980,0.000000
73, 42000, 2.395000, 1.000000, 1.656567, 0.000000, 0.177738,0.814846,0.841722,0.000000,0.000000,1.586142,1.608837,0.180697,-0.173172,0.000000
74, 47987, 2.652531, 1.000000, 1.448058, 0.000000, 0.239773,0.712967,0.735091,0.000000,0.000000,1.588981,1.628561,0.175179,-0.185691,0.000000
75, 70047, 2.388996, 1.000000, 1.044865, 0.000000, 0.196996,0.519553,0.525311,0.000000,0.000000,1.601723,1.628834,0.181832,-0.170929,0.000000
76, 102836, 2.284268, 1.000000, 0.721862, 0.000000, 0.307295,0.360454,0.361408,0.000000,0.000000,1.611876,1.624465,0.182483,-0.153318,0.000000
77, 119492, 2.388863, 1.000000, 0.603477, 0.000000, 0.459437,0.302705,0.300772,0.000000,0.000000,1.625627,1.624138,0.182966,-0.148957,0.000000
78, 111185, 2.119099, 1.000000, 0.409782, 0.000000, 0.494167,0.206466,0.203316,0.000000,0.000000,1.640358,1.625203,0.190549,-0.147994,0.000000
79, 86219, 2.011192, 1.000000, 0.308807, 0.000000, 0.561686,0.159885,0.148922,0.000000,0.000000,1.655630,1.617825,0.192945,-0.141548,0.000000
80, 55426, 2.165283, 1.000000, 0.385531, 0.000000, 0.556021,0.200024,0.185506,0.000000,0.000000,1.682676,1.598193,0.193909,-0.117608,0.000000
81, 39234, 2.336519, 1.000000, 0.488369, 0.000000, 0.520034,0.256337,0.232032,0.000000,0.000000,1.706778,1.561933,0.190040,-0.065110,0.000000
82, 32273, 2.093639, 1.000000, 0.366344, 0.000000, 0.503858,0.189783,0.176561,0.000000,0.000000,1.729545,1.535643,0.191795,-0.032628,0.000000
83, 23775, 2.067340, 1.000000, 0.309049, 0.000000, 0.599832,0.158632,0.150417,0.000000,0.000000,1.756207,1.522547,0.201376,-0.015491,0.000000
84, 14220, 2.091702, 1.000000, 1.672451, 0.000000, 0.231575,0.863137,0.809314,0.000000,0.000000,1.801325,1.518917,0.219855,-0.016433,0.000000
85, 14217, 2.433354, 1.000000, 1.936095, 0.000000, 0.161145,0.998280,0.937815,0.000000,0.000000,1.823925,1.549087,0.234437,-0.007174,0.000000
86, 14709, 2.922157, 1.000000, 1.884555, 0.000000, 0.196546,0.968134,0.916420,0.000000,0.000000,1.835247,1.582340,0.240710,0.001989,0.000000
