time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
49, 38619, 2.421787, 1.000000, 1.598044, 0.000000, 0.175043,0.818803,0.779240,0.000000,0.000000,1.344179,1.213768,0.039845,-0.042624,0.000000
50, 40905, 2.801296, 1.000000, 1.492463, 0.000000, 0.227014,0.759765,0.732699,0.000000,0.000000,1.340911,1.230430,0.049307,-0.049406,0.000000
51, 60225, 2.495309, 1.000000, 1.087545, 0.000000, 0.154022,0.555733,0.531812,0.000000,0.000000,1.376352,1.236583,0.045272,-0.037572,0.000000
52, 92341, 2.371850, 1.000000, 0.749050, 0.000000, 0.280980,0.379347,0.369703,0.000000,0.000000,1.391492,1.242948,0.028189,-0.030371,0.000000
53, 110053, 2.485848, 1.000000, 0.635793, 0.000000, 0.453627,0.320552,0.315242,0.000000,0.000000,1.392688,1.252392,0.019238,-0.029587,0.000000
54, 103037, 2.154624, 1.000000, 0.431639, 0.000000, 0.485593,0.211579,0.220060,0.000000,0.000000,1.396557,1.261160,0.017827,-0.032028,0.000000
55, 80236, 2.036418, 1.000000, 0.333248, 0.000000, 0.551997,0.160860,0.172387,0.000000,0.000000,1.402214,1.263992,0.013457,-0.035025,0.000000
56, 52536, 2.220953, 1.000000, 0.431783, 0.000000, 0.525011,0.208734,0.223048,0.000000,0.000000,1.410761,1.272505,-0.001801,-0.019207,0.000000
57, 40000, 2.440400, 1.000000, 0.543250, 0.000000, 0.487950,0.263071,0.280179,0.000000,0.000000,1.430461,1.272047,-0.026932,0.009982,0.000000
58, 35506, 2.173745, 1.000000, 0.403194, 0.000000, 0.482397,0.188807,0.214387,0.000000,0.000000,1.440816,1.269814,-0.051162,0.023663,0.000000
59, 27876, 2.105611, 1.000000, 0.322489, 0.000000, 0.579495,0.151658,0.170831,0.000000,0.000000,1.432883,1.275861,-0.090821,0.041410,0.000000
60, 17554, 2.110174, 1.000000, 1.562617, 0.000000, 0.225817,0.753888,0.808730,0.000000,0.000000,1.403095,1.268245,-0.141013,0.046709,0.000000
61, 17442, 2.453904, 1.000000, 1.855859, 0.000000, 0.148205,0.893800,0.962059,0.000000,0.000000,1.410877,1.272218,-0.138796,0.046545,0.000000
62, 17991, 2.971875, 1.000000, 1.812043, 0.000000, 0.187872,0.873609,0.938433,0.000000,0.000000,1.414505,1.276194,-0.157656,0.055551,0.000000
63, 30937, 2.436532, 1.000000, 1.297046, 0.000000, 0.102660,0.627804,0.669242,0.000000,0.000000,1.447259,1.314569,-0.132675,0.061286,0.000000
64, 51074, 2.318322, 1.000000, 0.931015, 0.000000, 0.249638,0.451035,0.479980,0.000000,0.000000,1.459857,1.334533,-0.118059,0.051540,0.000000
65, 62934, 2.456383, 1.000000, 0.831236, 0.000000, 0.419519,0.405891,0.425344,0.000000,0.000000,1.460463,1.345703,-0.105442,0.039159,0.000000
66, 61023, 2.153024, 1.000000, 0.639492, 0.000000, 0.427642,0.314571,0.324921,0.000000,0.000000,1.465527,1.352934,-0.087688,0.031480,0.000000
67, 53040, 2.146342, 1.000000, 0.612029, 0.000000, 0.451075,0.306045,0.305985,0.000000,0.000000,1.485265,1.359738,-0.063769,0.026151,0.000000
68, 45786, 2.340301, 1.000000, 0.734485, 0.000000, 0.377932,0.370283,0.364203,0.000000,0.000000,1.525226,1.383187,-0.023973,0.016661,0.000000
69, 47588, 2.493234, 1.000000, 0.768996, 0.000000, 0.401572,0.388735,0.380261,0.000000,0.000000,1.548437,1.407997,0.008410,0.006801,0.000000
70, 50105, 2.223391, 1.000000, 0.602664, 0.000000, 0.417463,0.309584,0.293080,0.000000,0.000000,1.554604,1.416124,0.016329,-0.003827,0.000000
71, 45610, 2.174940, 1.000000, 0.532411, 0.000000, 0.496075,0.278715,0.253696,0.000000,0.000000,1.560089,1.417617,0.023196,-0.013667,0.000000
72, 35993, 2.194316, 1.000000, 1.648925, 0.000000, 0.221182,0.852972,0.795953,0.000000,0.000000,1.559148,1.424742,0.042191,-0.025225,0.000000
